fiscal_year,prefecture,prefecture_code,prefecture_basis,category_axis,sector,n_awards,n_corporate,n_masked_individual,n_awards_suppressed_in_group,records_parsed,records_normalized,retrieved_at,amount_min_jpy,amount_q1_jpy,amount_median_jpy,amount_q3_jpy,amount_max_jpy,amount_sum_jpy,award_ratio_median,award_ratio_q1,award_ratio_q3,award_ratio_coverage,source_id,license,attribution
2022,栃木県,09,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,19,19,0,0,313607,313568,2026-09-21T14:28:16Z,32500,1347200,2240000,11187000,65100000,182856840,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,滋賀県,25,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,8,8,0,0,313607,313568,2026-09-21T14:28:16Z,169800,1146250,1445200,1958078,25650000,35617309,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,熊本県,43,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,88,88,0,0,313607,313568,2026-09-21T14:28:16Z,900,1390365,3873150,21913750,62570000,1098149115,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,石川県,17,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,33,33,0,0,313607,313568,2026-09-21T14:28:16Z,10214,583355,2470100,7204520,53838610,190213964,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,神奈川県,14,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,58,58,0,0,313607,313568,2026-09-21T14:28:16Z,5350,662500,1824091,6531930,910000000,2067324618,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,福井県,18,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,19,19,0,0,313607,313568,2026-09-21T14:28:16Z,786400,1921000,4440000,7940000,16670000,113740000,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,福岡県,40,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,39,39,0,0,313607,313568,2026-09-21T14:28:16Z,306200,1147180,1318800,4670750,50000000,240415899,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,福島県,07,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,72,72,0,0,313607,313568,2026-09-21T14:28:16Z,21720,1315550,2505600,10016250,487800000,1846838379,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,秋田県,05,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,143,143,0,0,313607,313568,2026-09-21T14:28:16Z,69120,1567475,4511000,51000000,230000000,4321013395,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,群馬県,10,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,111,111,0,0,313607,313568,2026-09-21T14:28:16Z,10750,621780,2236700,4205150,190000000,1209971512,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,茨城県,08,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,46,46,0,0,313607,313568,2026-09-21T14:28:16Z,240000,2351914,6084750,19570818,145000000,1015977687,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,長崎県,42,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,23,23,0,0,313607,313568,2026-09-21T14:28:16Z,750,1102500,2572500,12500000,47500000,195821700,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,長野県,20,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,71,71,0,0,313607,313568,2026-09-21T14:28:16Z,7900,1115850,2325400,11244000,108800000,802632142,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,青森県,02,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,114,114,0,0,313607,313568,2026-09-21T14:28:16Z,65040,955062,2144904,4772000,255000000,1909621637,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,静岡県,22,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,49,49,0,0,313607,313568,2026-09-21T14:28:16Z,321150,1798620,3264900,6000000,44296600,364461190,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,香川県,37,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,11,11,0,0,313607,313568,2026-09-21T14:28:16Z,810000,1228000,6700000,11675000,21000000,80325000,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,高知県,39,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,123,123,0,0,313607,313568,2026-09-21T14:28:16Z,192000,1026700,2482576,10505000,210000000,2006818731,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,鹿児島県,46,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,農林水産,74,74,0,0,313607,313568,2026-09-21T14:28:16Z,830,1916952,7005000,33375000,130000000,1592872670,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,不明,,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,42,0,42,0,313607,313568,2026-09-21T14:28:16Z,111000,925950,2166000,11572333,24465739,262330333,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,京都府,26,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,7,7,0,0,313607,313568,2026-09-21T14:28:16Z,329590,1041085,1336510,2470000,3800000,12488270,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,兵庫県,28,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,21,21,0,0,313607,313568,2026-09-21T14:28:16Z,118170,2379000,5230000,8500000,52300000,221052966,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,北海道,01,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,55,55,0,0,313607,313568,2026-09-21T14:28:16Z,21000,1116330,2561220,5890740,57849000,313720488,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,千葉県,12,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,31,31,0,0,313607,313568,2026-09-21T14:28:16Z,5000,739100,1200000,2430000,178540595,274067369,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2022,和歌山県,30,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,防衛,1,1,0,0,313607,313568,2026-09-21T14:28:16Z,9109895,9109895,9109895,9109895,9109895,9109895,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
